year,sector,age,proportion,sample_size,evidence_class,source
2003,all,0,0.0,484.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,17,0.02630433737070657,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,18,0.012214418030256254,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,19,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,20,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,21,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,22,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,23,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,24,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,25,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,26,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,27,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,28,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,29,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2009,all,30,0.0,1264.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,0,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,1,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,2,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,3,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,4,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,5,0.00641612838547093,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,6,0.13947847437345604,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,7,0.13947847437345604,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,8,0.1159205289553796,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,9,0.1159205289553796,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,10,0.04941346196489932,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,11,0.13162521089304433,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,12,0.13162521089304433,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,13,0.03978926938669292,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,14,0.03926262735574109,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,15,0.03926262735574109,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,16,0.024036375442003752,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,17,0.013885540832845522,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,18,0.013885540832845522,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,19,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,20,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,21,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,22,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,23,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,24,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,25,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,26,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,27,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,28,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,29,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2010,all,30,0.0,1421.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,0,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,1,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,2,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,3,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,4,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,5,0.04539154294460017,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,6,0.11333292513504248,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,7,0.15843260362672681,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,8,0.15843260362672681,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,9,0.10771363161875072,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,10,0.0954535190009617,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,11,0.06852511109627403,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,12,0.08136895261989474,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,13,0.08136895261989474,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,14,0.03539368076946288,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,15,0.024958021914951806,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,16,0.012697909297162793,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,17,0.008465272864775195,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,18,0.008465272864775195,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,19,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,20,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,21,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,22,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,23,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,24,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,25,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,26,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,27,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,28,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,29,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2011,all,30,0.0,1832.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,0,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,1,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,2,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,3,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,4,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,5,0.04617992941936974,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,6,0.09690808771732257,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,7,0.1513543310464585,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,8,0.1513543310464585,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,9,0.12507177257417476,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,10,0.10145631659590565,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,11,0.0687885705984241,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,12,0.05431374011527488,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,13,0.0579434896705506,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,14,0.055232219438582225,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,15,0.03349788984488154,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,16,0.016267621391810247,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,17,0.023527120502361703,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,18,0.018104580038424953,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,19,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,20,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,21,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,22,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,23,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,24,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,25,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,26,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,27,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,28,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,29,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2012,all,30,0.0,1635.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,0,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,1,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,2,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,3,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,4,0.016520059578437062,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,5,0.06811185276223661,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,6,0.14075910882479645,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,7,0.16201960211637298,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,8,0.1537833917996715,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,9,0.1275153208044252,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,10,0.06508825056202112,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,11,0.061025021665044414,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,12,0.05039477501925614,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,13,0.03892993208952291,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,14,0.03892993208952291,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,15,0.03184310099233073,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,16,0.02089807141097811,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,17,0.016520059578437062,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,18,0.007661520706946832,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,19,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,20,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,21,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,22,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,23,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,24,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,25,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,26,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,27,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,28,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,29,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2013,all,30,0.0,1891.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,0,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,1,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,2,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,3,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,4,0.014035087719298248,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,5,0.07940207662012172,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,6,0.13354099534550662,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,7,0.14150017901897602,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,8,0.14992123165055496,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,9,0.123390619405657,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,10,0.08001790189760115,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,11,0.05194772645900465,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,12,0.04633369137128536,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,13,0.03791263873970641,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,14,0.037604726100966705,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,15,0.037604726100966705,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,16,0.02433941997851772,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,17,0.010612244897959183,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,18,0.010612244897959183,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,19,0.010612244897959183,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,20,0.010612244897959183,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,21,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,22,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,23,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,24,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,25,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,26,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,27,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,28,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,29,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2014,all,30,0.0,1725.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,0,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,1,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,2,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,3,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,4,0.003243243243243243,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,5,0.02945945945945946,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,6,0.09846846846846846,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,7,0.16765765765765764,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,8,0.16765765765765764,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,9,0.1481081081081081,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,10,0.13144144144144143,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,11,0.08495495495495496,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,12,0.036126126126126125,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,13,0.02981981981981982,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,14,0.026576576576576576,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,15,0.029909909909909906,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,16,0.029909909909909906,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,17,0.016666666666666666,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,18,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,19,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,20,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,21,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,22,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,23,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,24,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,25,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,26,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,27,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,28,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,29,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2015,all,30,0.0,2050.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
